# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, valid_inputs, invalid_inputs, valid_cov
1669943399, 0, 34, 226, 0, 0, 2.49%, 6, 0, 0, 624.58, 1344, 1113, 2.43%
1669943399, 0, 40, 226, 0, 0, 2.49%, 6, 0, 0, 267.33, 1382, 1156, 2.43%
1669943400, 0, 43, 227, 0, 0, 2.49%, 6, 0, 0, 106.80, 1382, 1189, 2.43%
1669943400, 0, 44, 227, 0, 0, 2.49%, 6, 0, 0, 82.51, 1382, 1214, 2.43%
1669943400, 0, 44, 228, 0, 0, 2.49%, 6, 0, 0, 95.39, 1382, 1243, 2.43%
1669943401, 0, 44, 228, 0, 0, 2.49%, 6, 0, 0, 88.82, 1382, 1270, 2.43%
1669943401, 0, 44, 228, 0, 0, 2.49%, 6, 0, 0, 86.67, 1382, 1296, 2.43%
1669943401, 0, 44, 229, 0, 0, 2.49%, 6, 0, 0, 88.24, 1382, 1323, 2.43%
1669943402, 0, 44, 229, 0, 0, 2.49%, 6, 0, 0, 89.74, 1382, 1351, 2.43%
1669943402, 0, 46, 231, 0, 0, 2.49%, 6, 0, 0, 190.00, 1398, 1392, 2.43%
1669943402, 0, 52, 233, 0, 0, 2.49%, 6, 0, 0, 132.45, 1404, 1426, 2.43%
1669943403, 0, 56, 237, 0, 0, 2.49%, 6, 0, 0, 106.11, 1404, 1459, 2.43%
1669943403, 0, 62, 237, 0, 0, 2.49%, 6, 0, 0, 106.67, 1404, 1491, 2.43%
1669943403, 0, 65, 238, 0, 0, 2.49%, 6, 0, 0, 105.96, 1404, 1523, 2.43%
1669943403, 0, 69, 239, 0, 0, 2.49%, 6, 0, 0, 121.71, 1404, 1560, 2.43%
1669943404, 0, 69, 240, 0, 0, 2.49%, 6, 0, 0, 101.97, 1404, 1591, 2.43%
1669943404, 0, 69, 242, 0, 0, 2.49%, 6, 0, 0, 105.92, 1405, 1624, 2.43%
1669943404, 0, 69, 242, 0, 0, 2.49%, 6, 0, 0, 123.33, 1405, 1661, 2.43%
1669943405, 0, 69, 243, 0, 0, 2.49%, 6, 0, 0, 112.58, 1405, 1695, 2.43%
1669943405, 0, 74, 245, 0, 0, 2.49%, 7, 0, 0, 99.34, 1406, 1724, 2.43%
1669943405, 0, 77, 247, 0, 0, 2.49%, 7, 0, 0, 96.15, 1406, 1754, 2.43%
1669943406, 0, 87, 248, 0, 0, 2.49%, 7, 0, 0, 123.78, 1408, 1790, 2.43%
1669943406, 0, 88, 250, 0, 0, 2.49%, 7, 0, 0, 261.44, 1476, 1802, 2.43%
1669943406, 0, 88, 251, 0, 0, 2.49%, 7, 0, 0, 259.14, 1541, 1815, 2.43%
1669943406, 0, 90, 251, 0, 0, 2.49%, 7, 0, 0, 275.75, 1610, 1829, 2.43%
1669943407, 0, 90, 253, 0, 0, 2.49%, 7, 0, 0, 221.12, 1643, 1863, 2.43%
1669943407, 0, 90, 254, 0, 0, 2.49%, 7, 0, 0, 235.10, 1680, 1897, 2.43%
1669943407, 0, 93, 254, 0, 0, 2.49%, 7, 0, 0, 156.05, 1688, 1938, 2.43%
1669943408, 0, 95, 254, 0, 0, 2.49%, 7, 0, 0, 223.68, 1716, 1978, 2.43%
1669943408, 0, 95, 256, 0, 0, 2.49%, 7, 0, 0, 264.90, 1755, 2019, 2.43%
1669943408, 0, 96, 257, 0, 0, 2.49%, 7, 0, 0, 225.91, 1792, 2050, 2.43%
1669943409, 0, 96, 259, 0, 0, 2.49%, 7, 0, 0, 193.33, 1823, 2077, 2.43%
1669943409, 0, 96, 259, 0, 0, 2.49%, 7, 0, 0, 155.63, 1851, 2096, 2.43%
1669943409, 0, 99, 263, 0, 0, 2.49%, 7, 0, 0, 209.84, 1892, 2119, 2.43%
1669943410, 0, 99, 265, 0, 0, 2.49%, 7, 0, 0, 217.53, 1941, 2137, 2.44%
1669943410, 0, 100, 267, 0, 0, 2.49%, 8, 0, 0, 250.83, 1989, 2165, 2.44%
1669943410, 0, 100, 267, 0, 0, 2.49%, 8, 0, 0, 250.80, 2030, 2202, 2.44%
1669943410, 0, 101, 267, 0, 0, 2.49%, 8, 0, 0, 251.66, 2066, 2242, 2.44%
1669943411, 0, 102, 269, 0, 0, 2.50%, 8, 0, 0, 320.00, 2128, 2276, 2.44%
1669943411, 0, 105, 272, 0, 0, 2.50%, 8, 0, 0, 232.03, 2175, 2300, 2.44%
1669943411, 0, 105, 273, 0, 0, 2.50%, 8, 0, 0, 230.52, 2212, 2334, 2.44%
1669943412, 0, 106, 274, 0, 0, 2.51%, 8, 0, 0, 246.71, 2257, 2364, 2.45%
1669943412, 0, 107, 274, 0, 0, 2.51%, 8, 0, 0, 255.81, 2291, 2407, 2.45%
1669943412, 0, 107, 275, 0, 0, 2.51%, 8, 0, 0, 251.61, 2330, 2446, 2.45%
1669943413, 0, 113, 276, 0, 0, 2.51%, 8, 0, 0, 202.66, 2357, 2480, 2.45%
1669943413, 0, 113, 276, 0, 0, 2.51%, 8, 0, 0, 235.88, 2396, 2512, 2.45%
1669943413, 0, 113, 278, 0, 0, 2.51%, 9, 0, 0, 238.41, 2446, 2534, 2.45%
1669943413, 0, 113, 281, 0, 0, 2.51%, 9, 0, 0, 245.90, 2487, 2568, 2.45%
1669943414, 0, 117, 287, 0, 0, 2.51%, 9, 0, 0, 231.79, 2519, 2606, 2.46%
1669943414, 0, 117, 289, 0, 0, 2.52%, 9, 0, 0, 259.14, 2565, 2638, 2.46%
1669943414, 0, 117, 290, 0, 0, 2.52%, 9, 0, 0, 289.04, 2611, 2679, 2.46%
1669943415, 0, 117, 292, 0, 0, 2.52%, 9, 0, 0, 292.76, 2657, 2722, 2.46%
1669943415, 0, 119, 292, 0, 0, 2.52%, 9, 0, 0, 245.90, 2703, 2751, 2.46%
1669943415, 0, 119, 292, 0, 0, 2.52%, 9, 0, 0, 223.33, 2744, 2777, 2.46%
1669943416, 0, 119, 294, 0, 0, 2.52%, 9, 0, 0, 250.00, 2783, 2813, 2.47%
1669943416, 0, 121, 295, 0, 0, 2.52%, 9, 0, 0, 253.33, 2828, 2844, 2.47%
1669943416, 0, 121, 295, 0, 0, 2.52%, 9, 0, 0, 196.08, 2868, 2864, 2.47%
1669943416, 0, 121, 296, 0, 0, 2.52%, 9, 0, 0, 191.42, 2902, 2888, 2.47%
1669943417, 0, 121, 296, 0, 0, 2.52%, 9, 0, 0, 210.53, 2946, 2908, 2.47%
1669943417, 0, 123, 297, 0, 0, 2.52%, 9, 0, 0, 185.67, 2984, 2927, 2.47%
1669943417, 0, 123, 298, 0, 0, 2.53%, 9, 0, 0, 230.00, 3026, 2954, 2.48%
1669943418, 0, 123, 298, 0, 0, 2.53%, 9, 0, 0, 184.82, 3053, 2983, 2.48%
1669943418, 0, 128, 299, 0, 0, 2.53%, 9, 0, 0, 226.97, 3088, 3017, 2.48%
1669943418, 0, 128, 301, 0, 0, 2.53%, 9, 0, 0, 262.46, 3135, 3049, 2.48%
1669943419, 0, 128, 301, 0, 0, 2.53%, 10, 0, 0, 250.00, 3181, 3078, 2.48%
1669943419, 0, 133, 302, 0, 0, 2.53%, 10, 0, 0, 192.05, 3222, 3095, 2.48%
1669943419, 0, 133, 303, 0, 0, 2.53%, 10, 0, 0, 231.79, 3269, 3118, 2.48%
1669943420, 0, 133, 303, 0, 0, 2.53%, 10, 0, 0, 217.82, 3315, 3138, 2.48%
1669943420, 0, 134, 303, 0, 0, 2.53%, 10, 0, 0, 253.33, 3364, 3165, 2.48%
1669943420, 0, 134, 303, 0, 0, 2.53%, 10, 0, 0, 307.95, 3435, 3187, 2.48%
1669943420, 0, 134, 303, 0, 0, 2.53%, 10, 0, 0, 300.00, 3494, 3218, 2.48%
1669943421, 0, 135, 304, 0, 0, 2.53%, 10, 0, 0, 250.83, 3551, 3237, 2.48%
1669943421, 0, 135, 305, 0, 0, 2.53%, 10, 0, 0, 245.85, 3605, 3257, 2.48%
1669943421, 0, 137, 305, 0, 0, 2.53%, 10, 0, 0, 366.67, 3682, 3290, 2.48%
1669943422, 0, 137, 305, 0, 0, 2.53%, 10, 0, 0, 582.78, 3801, 3347, 2.48%
1669943422, 0, 138, 307, 0, 0, 2.53%, 10, 0, 0, 249.17, 3857, 3366, 2.48%
1669943422, 0, 138, 307, 0, 0, 2.53%, 10, 0, 0, 272.43, 3920, 3385, 2.48%
1669943423, 0, 139, 307, 0, 0, 2.53%, 10, 0, 0, 236.67, 3969, 3407, 2.48%
1669943423, 0, 143, 308, 0, 0, 2.53%, 11, 0, 0, 292.36, 4033, 3431, 2.48%
1669943423, 0, 143, 310, 0, 0, 2.53%, 11, 0, 0, 393.33, 4110, 3472, 2.48%
1669943423, 0, 143, 311, 0, 0, 2.53%, 13, 0, 0, 336.67, 4178, 3505, 2.48%
1669943424, 0, 145, 311, 0, 0, 2.53%, 13, 0, 0, 256.67, 4227, 3533, 2.48%
1669943424, 0, 145, 312, 0, 0, 2.53%, 13, 0, 0, 278.15, 4280, 3564, 2.48%
1669943424, 0, 145, 313, 0, 0, 2.53%, 13, 0, 0, 270.63, 4326, 3600, 2.48%
1669943425, 0, 145, 318, 0, 0, 2.53%, 13, 0, 0, 283.39, 4383, 3630, 2.48%
1669943425, 0, 147, 318, 0, 0, 2.53%, 13, 0, 0, 243.33, 4428, 3658, 2.48%
1669943425, 0, 147, 321, 0, 0, 2.53%, 13, 0, 0, 245.16, 4479, 3683, 2.48%
1669943426, 0, 147, 322, 0, 0, 2.53%, 14, 0, 0, 228.48, 4531, 3700, 2.48%
1669943426, 0, 147, 322, 0, 0, 2.53%, 14, 0, 0, 262.30, 4585, 3726, 2.48%
1669943426, 0, 148, 322, 0, 0, 2.53%, 14, 0, 0, 306.67, 4659, 3744, 2.48%
1669943426, 0, 149, 322, 0, 0, 2.53%, 14, 0, 0, 247.59, 4722, 3758, 2.48%
1669943427, 0, 149, 323, 0, 0, 2.53%, 14, 0, 0, 228.48, 4768, 3781, 2.48%
1669943427, 0, 149, 326, 0, 0, 2.53%, 14, 0, 0, 242.52, 4812, 3810, 2.48%
1669943427, 0, 151, 326, 0, 0, 2.53%, 14, 0, 0, 225.91, 4860, 3830, 2.48%
1669943428, 0, 151, 329, 0, 0, 2.53%, 14, 0, 0, 308.97, 4924, 3859, 2.48%
1669943428, 0, 151, 330, 0, 0, 2.53%, 14, 0, 0, 330.00, 4995, 3887, 2.48%
1669943428, 0, 151, 331, 0, 0, 2.53%, 14, 0, 0, 335.55, 5070, 3913, 2.48%
1669943429, 0, 153, 332, 0, 0, 2.53%, 14, 0, 0, 273.03, 5136, 3930, 2.48%
1669943429, 0, 153, 332, 0, 0, 2.53%, 14, 0, 0, 241.72, 5186, 3953, 2.48%
1669943429, 0, 155, 332, 0, 0, 2.53%, 14, 0, 0, 228.76, 5233, 3976, 2.48%
1669943429, 0, 155, 333, 0, 0, 2.53%, 14, 0, 0, 231.02, 5279, 4000, 2.48%
1669943430, 0, 155, 334, 0, 0, 2.53%, 14, 0, 0, 233.33, 5323, 4026, 2.48%
1669943430, 0, 155, 336, 0, 0, 2.53%, 14, 0, 0, 269.10, 5372, 4058, 2.48%
1669943430, 0, 160, 337, 0, 0, 2.53%, 14, 0, 0, 212.62, 5404, 4090, 2.48%
1669943431, 0, 163, 338, 0, 0, 2.53%, 14, 0, 0, 110.03, 5420, 4108, 2.48%
1669943431, 0, 163, 340, 0, 0, 2.53%, 14, 0, 0, 96.03, 5444, 4113, 2.48%
1669943431, 0, 163, 341, 0, 0, 2.53%, 14, 0, 0, 82.78, 5462, 4120, 2.48%
1669943432, 0, 163, 343, 0, 0, 2.53%, 14, 0, 0, 103.90, 5485, 4129, 2.48%
1669943432, 0, 163, 345, 0, 0, 2.53%, 14, 0, 0, 98.36, 5504, 4140, 2.48%
1669943432, 0, 163, 347, 0, 0, 2.53%, 14, 0, 0, 93.33, 5524, 4148, 2.48%
1669943433, 0, 163, 348, 0, 0, 2.53%, 14, 0, 0, 93.85, 5544, 4157, 2.48%
1669943433, 0, 166, 349, 0, 0, 2.54%, 14, 0, 0, 145.63, 5565, 4181, 2.48%
1669943433, 0, 166, 352, 0, 0, 2.54%, 14, 0, 0, 102.31, 5583, 4194, 2.48%
1669943433, 0, 166, 355, 0, 0, 2.54%, 14, 0, 0, 112.96, 5600, 4211, 2.48%
1669943434, 0, 166, 357, 0, 0, 2.54%, 14, 0, 0, 118.42, 5622, 4225, 2.48%
1669943434, 0, 166, 357, 0, 0, 2.54%, 14, 0, 0, 100.32, 5641, 4237, 2.48%
1669943434, 0, 166, 357, 0, 0, 2.54%, 14, 0, 0, 120.92, 5669, 4246, 2.48%
1669943435, 0, 166, 358, 0, 0, 2.54%, 14, 0, 0, 119.21, 5694, 4257, 2.48%
1669943435, 0, 169, 358, 0, 0, 2.54%, 14, 0, 0, 109.63, 5712, 4272, 2.48%
1669943435, 0, 169, 358, 0, 0, 2.54%, 14, 0, 0, 143.33, 5733, 4294, 2.48%
1669943436, 0, 169, 359, 0, 0, 2.54%, 14, 0, 0, 118.42, 5754, 4309, 2.48%
1669943436, 0, 169, 359, 0, 0, 2.54%, 14, 0, 0, 115.89, 5770, 4328, 2.48%
1669943436, 0, 169, 360, 0, 0, 2.54%, 14, 0, 0, 139.61, 5796, 4345, 2.48%
1669943436, 0, 169, 361, 0, 0, 2.54%, 14, 0, 0, 150.82, 5822, 4365, 2.48%
1669943437, 0, 170, 361, 0, 0, 2.54%, 14, 0, 0, 123.38, 5845, 4380, 2.48%
1669943437, 0, 172, 363, 0, 0, 2.54%, 14, 0, 0, 109.68, 5859, 4400, 2.48%
1669943437, 0, 172, 364, 0, 0, 2.54%, 14, 0, 0, 83.06, 5877, 4407, 2.48%
1669943438, 0, 172, 365, 0, 0, 2.54%, 14, 0, 0, 99.68, 5894, 4421, 2.48%
1669943438, 0, 172, 365, 0, 0, 2.54%, 14, 0, 0, 91.80, 5914, 4429, 2.48%
1669943438, 0, 172, 366, 0, 0, 2.54%, 14, 0, 0, 122.52, 5935, 4445, 2.48%
1669943439, 0, 172, 367, 0, 0, 2.54%, 14, 0, 0, 107.84, 5954, 4459, 2.48%
1669943439, 0, 172, 367, 0, 0, 2.54%, 14, 0, 0, 91.50, 5972, 4469, 2.48%
1669943439, 0, 175, 367, 0, 0, 2.54%, 14, 0, 0, 139.07, 5998, 4485, 2.48%
1669943440, 0, 175, 368, 0, 0, 2.54%, 14, 0, 0, 211.92, 6037, 4510, 2.48%
1669943440, 0, 175, 368, 0, 0, 2.54%, 14, 0, 0, 204.62, 6070, 4539, 2.48%
1669943440, 0, 175, 370, 0, 0, 2.54%, 14, 0, 0, 203.33, 6110, 4560, 2.48%
1669943440, 0, 175, 370, 0, 0, 2.54%, 14, 0, 0, 211.04, 6144, 4591, 2.48%
1669943441, 0, 175, 371, 0, 0, 2.54%, 14, 0, 0, 194.72, 6182, 4612, 2.48%
1669943441, 0, 175, 373, 0, 0, 2.54%, 15, 0, 0, 201.99, 6219, 4636, 2.48%
1669943441, 0, 178, 373, 0, 0, 2.54%, 15, 0, 0, 179.40, 6255, 4654, 2.48%
1669943442, 0, 178, 374, 0, 0, 2.54%, 16, 0, 0, 183.61, 6295, 4670, 2.48%
1669943442, 0, 178, 375, 0, 0, 2.54%, 16, 0, 0, 199.36, 6338, 4689, 2.48%
1669943442, 0, 178, 375, 0, 0, 2.54%, 16, 0, 0, 202.66, 6375, 4713, 2.48%
1669943443, 0, 178, 376, 0, 0, 2.54%, 16, 0, 0, 186.89, 6408, 4737, 2.48%
1669943443, 0, 181, 376, 0, 0, 2.54%, 16, 0, 0, 213.33, 6443, 4766, 2.48%
1669943443, 0, 181, 376, 0, 0, 2.54%, 16, 0, 0, 226.97, 6494, 4784, 2.48%
1669943443, 0, 181, 377, 0, 0, 2.54%, 16, 0, 0, 184.82, 6533, 4801, 2.48%
1669943444, 0, 181, 377, 0, 0, 2.54%, 16, 0, 0, 190.79, 6566, 4826, 2.48%
1669943444, 0, 184, 378, 0, 0, 2.54%, 16, 0, 0, 186.89, 6598, 4851, 2.48%
1669943444, 0, 184, 378, 0, 0, 2.54%, 16, 0, 0, 144.69, 6628, 4866, 2.48%
1669943445, 0, 184, 378, 0, 0, 2.54%, 17, 0, 0, 168.32, 6661, 4884, 2.48%
1669943445, 0, 184, 378, 0, 0, 2.54%, 17, 0, 0, 140.00, 6687, 4900, 2.48%
1669943445, 0, 184, 378, 0, 0, 2.54%, 17, 0, 0, 146.58, 6719, 4913, 2.48%
1669943446, 0, 184, 379, 0, 0, 2.54%, 17, 0, 0, 167.21, 6749, 4934, 2.48%
1669943446, 0, 187, 380, 0, 0, 2.54%, 17, 0, 0, 178.81, 6788, 4949, 2.48%
1669943446, 0, 187, 380, 0, 0, 2.54%, 17, 0, 0, 215.23, 6833, 4969, 2.48%
1669943447, 0, 187, 380, 0, 0, 2.54%, 17, 0, 0, 216.67, 6882, 4985, 2.48%
1669943447, 0, 187, 380, 0, 0, 2.54%, 17, 0, 0, 213.82, 6929, 5003, 2.48%
1669943447, 0, 191, 382, 0, 0, 2.54%, 17, 0, 0, 295.68, 6981, 5040, 2.48%
1669943447, 0, 191, 382, 0, 0, 2.54%, 18, 0, 0, 326.67, 7044, 5075, 2.48%
1669943448, 0, 191, 382, 0, 0, 2.54%, 18, 0, 0, 312.29, 7099, 5114, 2.48%
1669943448, 0, 191, 382, 0, 0, 2.54%, 19, 0, 0, 223.33, 7136, 5144, 2.48%
1669943448, 0, 194, 382, 0, 0, 2.54%, 19, 0, 0, 207.92, 7172, 5171, 2.48%
1669943449, 0, 194, 382, 0, 0, 2.54%, 19, 0, 0, 172.76, 7208, 5187, 2.48%
1669943449, 0, 194, 382, 0, 0, 2.54%, 19, 0, 0, 158.94, 7242, 5201, 2.48%
1669943449, 0, 196, 382, 0, 0, 2.54%, 19, 0, 0, 170.00, 7283, 5211, 2.48%
1669943450, 0, 198, 383, 0, 0, 2.54%, 19, 0, 0, 244.30, 7335, 5234, 2.48%
1669943450, 0, 198, 383, 0, 0, 2.54%, 19, 0, 0, 238.41, 7394, 5247, 2.48%
1669943450, 0, 198, 383, 0, 0, 2.54%, 19, 0, 0, 225.91, 7445, 5264, 2.48%
1669943450, 0, 199, 383, 0, 0, 2.54%, 19, 0, 0, 159.09, 7471, 5287, 2.48%
1669943451, 0, 199, 383, 0, 0, 2.54%, 19, 0, 0, 144.74, 7496, 5306, 2.48%
1669943451, 0, 199, 384, 0, 0, 2.54%, 21, 0, 0, 191.42, 7528, 5332, 2.48%
1669943451, 0, 199, 385, 0, 0, 2.54%, 21, 0, 0, 141.91, 7548, 5355, 2.48%
1669943452, 0, 200, 386, 0, 0, 2.54%, 22, 0, 0, 255.81, 7599, 5381, 2.48%
1669943452, 0, 200, 386, 0, 0, 2.54%, 23, 0, 0, 533.33, 7701, 5439, 2.48%
1669943452, 0, 202, 387, 0, 0, 2.54%, 23, 0, 0, 411.96, 7789, 5475, 2.48%
1669943453, 0, 202, 387, 0, 0, 2.54%, 23, 0, 0, 576.67, 7905, 5532, 2.48%
1669943453, 0, 203, 387, 0, 0, 2.54%, 23, 0, 0, 538.21, 8011, 5588, 2.48%
1669943453, 0, 203, 388, 0, 0, 2.54%, 23, 0, 0, 544.55, 8118, 5646, 2.48%
1669943453, 0, 204, 389, 0, 0, 2.54%, 23, 0, 0, 159.47, 8155, 5657, 2.48%
1669943454, 0, 204, 389, 0, 0, 2.54%, 24, 0, 0, 133.12, 8187, 5666, 2.48%
1669943454, 0, 204, 389, 0, 0, 2.54%, 25, 0, 0, 156.35, 8220, 5681, 2.48%
1669943454, 0, 204, 390, 0, 0, 2.54%, 25, 0, 0, 133.99, 8256, 5686, 2.48%
1669943455, 0, 207, 390, 0, 0, 2.54%, 25, 0, 0, 200.66, 8292, 5711, 2.48%
1669943455, 0, 207, 390, 0, 0, 2.54%, 25, 0, 0, 210.36, 8328, 5740, 2.48%
1669943455, 0, 208, 390, 0, 0, 2.54%, 25, 0, 0, 210.00, 8369, 5762, 2.48%
1669943456, 0, 208, 390, 0, 0, 2.54%, 25, 0, 0, 370.00, 8449, 5793, 2.48%
1669943456, 0, 208, 390, 0, 0, 2.54%, 25, 0, 0, 470.00, 8558, 5825, 2.48%
1669943456, 0, 210, 390, 0, 0, 2.54%, 25, 0, 0, 373.33, 8638, 5857, 2.48%
1669943457, 0, 210, 391, 0, 0, 2.54%, 25, 0, 0, 203.33, 8669, 5887, 2.48%
1669943457, 0, 210, 391, 0, 0, 2.54%, 25, 0, 0, 192.18, 8703, 5912, 2.48%
1669943457, 0, 210, 391, 0, 0, 2.54%, 25, 0, 0, 190.00, 8744, 5928, 2.48%
1669943457, 0, 210, 392, 0, 0, 2.54%, 25, 0, 0, 177.63, 8779, 5947, 2.48%
1669943458, 0, 210, 392, 0, 0, 2.54%, 25, 0, 0, 192.69, 8818, 5966, 2.48%
1669943458, 0, 211, 392, 0, 0, 2.54%, 25, 0, 0, 140.98, 8853, 5974, 2.48%
1669943458, 0, 211, 392, 0, 0, 2.54%, 25, 0, 0, 126.62, 8887, 5979, 2.48%
1669943459, 0, 211, 392, 0, 0, 2.54%, 25, 0, 0, 125.00, 8915, 5989, 2.48%
1669943459, 0, 213, 394, 0, 0, 2.54%, 25, 0, 0, 200.00, 8959, 6005, 2.49%
1669943459, 0, 213, 397, 0, 0, 2.54%, 26, 0, 0, 183.61, 8996, 6024, 2.49%
1669943460, 0, 213, 400, 0, 0, 2.54%, 26, 0, 0, 161.72, 9032, 6037, 2.49%
1669943460, 0, 213, 402, 0, 0, 2.54%, 26, 0, 0, 147.54, 9059, 6055, 2.49%
1669943460, 0, 214, 402, 0, 0, 2.54%, 26, 0, 0, 183.33, 9102, 6067, 2.49%
1669943460, 0, 214, 402, 0, 0, 2.54%, 26, 0, 0, 144.26, 9134, 6079, 2.49%
1669943461, 0, 214, 404, 0, 0, 2.54%, 26, 0, 0, 131.58, 9167, 6086, 2.49%
1669943461, 0, 214, 404, 0, 0, 2.54%, 27, 0, 0, 132.45, 9195, 6098, 2.49%
1669943461, 0, 218, 404, 0, 0, 2.54%, 27, 0, 0, 126.25, 9216, 6115, 2.49%
1669943462, 0, 218, 404, 0, 0, 2.54%, 27, 0, 0, 165.02, 9244, 6137, 2.49%
1669943462, 0, 218, 404, 0, 0, 2.54%, 27, 0, 0, 140.52, 9273, 6151, 2.49%
1669943462, 0, 218, 404, 0, 0, 2.54%, 27, 0, 0, 168.32, 9307, 6168, 2.49%
1669943463, 0, 220, 404, 0, 0, 2.54%, 27, 0, 0, 364.24, 9381, 6204, 2.49%
1669943463, 0, 220, 404, 0, 0, 2.54%, 28, 0, 0, 523.33, 9481, 6261, 2.49%
1669943463, 0, 226, 404, 0, 0, 2.54%, 28, 0, 0, 402.64, 9563, 6301, 2.49%
1669943463, 0, 231, 404, 0, 0, 2.54%, 28, 0, 0, 103.33, 9565, 6330, 2.49%
1669943464, 0, 234, 404, 0, 0, 2.54%, 28, 0, 0, 85.53, 9565, 6356, 2.49%
1669943464, 0, 239, 404, 0, 0, 2.54%, 28, 0, 0, 101.59, 9567, 6386, 2.49%
1669943464, 0, 244, 404, 0, 0, 2.54%, 28, 0, 0, 122.11, 9570, 6420, 2.49%
1669943465, 0, 244, 404, 0, 0, 2.54%, 28, 0, 0, 196.72, 9604, 6446, 2.49%
1669943465, 0, 244, 404, 0, 0, 2.54%, 28, 0, 0, 198.02, 9643, 6467, 2.49%
1669943465, 0, 244, 404, 0, 0, 2.54%, 28, 0, 0, 180.00, 9678, 6486, 2.49%
1669943466, 0, 244, 404, 0, 0, 2.54%, 28, 0, 0, 195.36, 9719, 6504, 2.49%
1669943466, 0, 245, 405, 0, 0, 2.54%, 28, 0, 0, 169.44, 9746, 6528, 2.49%
1669943466, 0, 249, 405, 0, 0, 2.54%, 29, 0, 0, 173.77, 9763, 6564, 2.49%
