# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, valid_inputs, invalid_inputs, valid_cov
1669874545, 0, 102, 322, 0, 0, 2.08%, 0, 0, 0, 760.00, 2280, 8052, 1.51%
1669874545, 0, 109, 323, 0, 0, 2.08%, 0, 0, 0, 805.28, 2328, 8248, 1.51%
1669874545, 0, 109, 325, 0, 0, 2.08%, 0, 0, 0, 683.33, 2378, 8403, 1.53%
1669874546, 0, 110, 327, 0, 0, 2.09%, 0, 0, 0, 587.46, 2424, 8535, 1.53%
1669874546, 0, 110, 328, 0, 0, 2.09%, 0, 0, 0, 596.67, 2482, 8656, 1.53%
1669874546, 0, 111, 330, 0, 0, 2.09%, 0, 0, 0, 695.36, 2534, 8814, 1.53%
1669874547, 0, 116, 335, 0, 0, 2.12%, 0, 0, 0, 990.03, 2564, 9082, 1.53%
1669874547, 0, 121, 336, 0, 0, 2.12%, 0, 0, 0, 843.85, 2608, 9292, 1.53%
1669874547, 0, 121, 338, 0, 0, 2.13%, 0, 0, 0, 594.68, 2669, 9410, 1.54%
1669874548, 0, 122, 340, 0, 0, 2.13%, 0, 0, 0, 670.00, 2724, 9556, 1.54%
1669874548, 0, 122, 340, 0, 0, 2.13%, 0, 0, 0, 683.33, 2781, 9704, 1.54%
1669874548, 0, 123, 340, 0, 0, 2.13%, 0, 0, 0, 620.00, 2837, 9834, 1.54%
1669874548, 0, 123, 342, 0, 0, 2.13%, 0, 0, 0, 528.05, 2887, 9944, 1.55%
1669874549, 0, 125, 342, 0, 0, 2.13%, 0, 0, 0, 623.33, 2943, 10075, 1.55%
1669874549, 0, 125, 343, 0, 0, 2.13%, 0, 0, 0, 646.86, 3002, 10212, 1.55%
1669874549, 0, 128, 344, 0, 0, 2.13%, 0, 0, 0, 773.33, 3053, 10393, 1.55%
1669874550, 0, 132, 346, 0, 0, 2.13%, 0, 0, 0, 754.15, 3103, 10570, 1.55%
1669874550, 0, 132, 346, 0, 0, 2.13%, 0, 0, 0, 633.33, 3160, 10703, 1.55%
1669874550, 0, 134, 348, 0, 0, 2.13%, 0, 0, 0, 657.81, 3219, 10842, 1.55%
1669874551, 0, 134, 348, 0, 0, 2.13%, 0, 0, 0, 683.33, 3275, 10991, 1.55%
1669874551, 0, 136, 349, 0, 0, 2.13%, 0, 0, 0, 523.33, 3331, 11092, 1.55%
1669874551, 0, 136, 350, 0, 0, 2.14%, 0, 0, 0, 614.62, 3391, 11217, 1.55%
1669874551, 0, 141, 352, 0, 0, 2.14%, 0, 0, 0, 790.70, 3433, 11413, 1.55%
1669874552, 0, 141, 352, 0, 0, 2.14%, 0, 0, 0, 657.81, 3492, 11552, 1.55%
1669874552, 0, 141, 352, 0, 0, 2.14%, 0, 0, 0, 594.68, 3550, 11673, 1.55%
1669874552, 0, 144, 357, 0, 0, 2.14%, 0, 0, 0, 770.00, 3589, 11865, 1.55%
1669874553, 0, 144, 361, 0, 0, 2.14%, 0, 0, 0, 543.05, 3644, 11974, 1.56%
1669874553, 0, 145, 361, 0, 0, 2.14%, 0, 0, 0, 701.00, 3693, 12136, 1.56%
1669874553, 0, 145, 363, 0, 0, 2.15%, 0, 0, 0, 683.33, 3748, 12286, 1.56%
1669874554, 0, 146, 365, 0, 0, 2.15%, 0, 0, 0, 636.96, 3806, 12421, 1.56%
1669874554, 0, 146, 366, 0, 0, 2.16%, 0, 0, 0, 639.07, 3864, 12556, 1.56%
1669874554, 0, 147, 366, 0, 0, 2.16%, 0, 0, 0, 632.45, 3925, 12686, 1.56%
1669874554, 0, 147, 366, 0, 0, 2.16%, 0, 0, 0, 655.63, 3985, 12824, 1.56%
1669874555, 0, 149, 367, 0, 0, 2.16%, 0, 0, 0, 604.65, 4047, 12944, 1.56%
1669874555, 0, 149, 368, 0, 0, 2.16%, 0, 0, 0, 671.10, 4101, 13092, 1.56%
1669874555, 0, 152, 369, 0, 0, 2.16%, 0, 0, 0, 624.58, 4161, 13220, 1.56%
1669874556, 0, 152, 369, 0, 0, 2.16%, 0, 0, 0, 620.46, 4219, 13350, 1.56%
1669874556, 0, 157, 372, 0, 0, 2.16%, 0, 0, 0, 770.00, 4269, 13531, 1.57%
1669874556, 0, 158, 374, 0, 0, 2.19%, 0, 0, 0, 643.33, 4321, 13672, 1.63%
1669874557, 0, 158, 378, 0, 0, 2.19%, 0, 0, 0, 671.10, 4366, 13829, 1.64%
1669874557, 0, 167, 379, 0, 0, 2.19%, 0, 0, 0, 667.77, 4418, 13978, 1.64%
1669874557, 0, 167, 379, 0, 0, 2.19%, 0, 0, 0, 679.87, 4470, 14132, 1.64%
1669874557, 0, 169, 379, 0, 0, 2.19%, 0, 0, 0, 653.33, 4526, 14272, 1.64%
1669874558, 0, 169, 379, 0, 0, 2.19%, 0, 0, 0, 486.67, 4566, 14378, 1.64%
1669874558, 0, 171, 379, 0, 0, 2.19%, 0, 0, 0, 706.67, 4622, 14534, 1.64%
1669874558, 0, 171, 380, 0, 0, 2.20%, 0, 0, 0, 563.33, 4683, 14642, 1.64%
1669874559, 0, 173, 380, 0, 0, 2.20%, 0, 0, 0, 682.12, 4737, 14794, 1.64%
1669874559, 0, 173, 381, 0, 0, 2.20%, 0, 0, 0, 661.13, 4793, 14937, 1.64%
1669874559, 0, 174, 382, 0, 0, 2.20%, 0, 0, 0, 673.33, 4844, 15088, 1.64%
1669874560, 0, 174, 386, 0, 0, 2.22%, 0, 0, 0, 656.67, 4893, 15236, 1.64%
1669874560, 0, 178, 386, 0, 0, 2.22%, 0, 0, 0, 653.33, 4950, 15375, 1.64%
1669874560, 0, 178, 387, 0, 0, 2.22%, 0, 0, 0, 666.67, 5003, 15522, 1.64%
1669874560, 0, 180, 387, 0, 0, 2.22%, 0, 0, 0, 726.67, 5055, 15688, 1.64%
1669874561, 0, 180, 391, 0, 0, 2.23%, 0, 0, 0, 634.55, 5105, 15829, 1.66%
1669874561, 0, 181, 391, 0, 0, 2.23%, 0, 0, 0, 650.00, 5160, 15969, 1.66%
1669874561, 0, 181, 391, 0, 0, 2.23%, 0, 0, 0, 710.00, 5215, 16127, 1.66%
1669874562, 0, 183, 391, 0, 0, 2.23%, 0, 0, 0, 694.35, 5271, 16280, 1.66%
1669874562, 0, 183, 393, 0, 0, 2.23%, 0, 0, 0, 660.00, 5325, 16424, 1.66%
1669874562, 0, 189, 393, 0, 0, 2.23%, 0, 0, 0, 634.55, 5385, 16555, 1.66%
1669874563, 0, 189, 394, 0, 0, 2.23%, 0, 0, 0, 646.67, 5440, 16694, 1.66%
1669874563, 0, 190, 394, 0, 0, 2.23%, 0, 0, 0, 662.25, 5500, 16834, 1.66%
1669874563, 0, 190, 394, 0, 0, 2.23%, 0, 0, 0, 610.00, 5554, 16963, 1.66%
1669874563, 0, 194, 395, 0, 0, 2.23%, 0, 0, 0, 746.67, 5601, 17140, 1.66%
1669874564, 0, 194, 396, 0, 0, 2.23%, 0, 0, 0, 681.06, 5655, 17291, 1.66%
1669874564, 0, 198, 398, 0, 0, 2.23%, 0, 0, 0, 721.85, 5709, 17455, 1.67%
1669874564, 0, 198, 399, 0, 0, 2.23%, 0, 0, 0, 684.39, 5765, 17605, 1.67%
1669874565, 0, 200, 399, 0, 0, 2.23%, 0, 0, 0, 756.67, 5816, 17781, 1.67%
1669874565, 0, 200, 402, 0, 0, 2.24%, 0, 0, 0, 708.61, 5870, 17941, 1.70%
1669874565, 0, 204, 402, 0, 0, 2.24%, 0, 0, 0, 780.00, 5920, 18125, 1.70%
1669874566, 0, 204, 404, 0, 0, 2.25%, 0, 0, 0, 660.00, 5977, 18266, 1.70%
1669874566, 0, 209, 406, 0, 0, 2.25%, 0, 0, 0, 963.33, 6012, 18520, 1.70%
1669874566, 0, 214, 407, 0, 0, 2.25%, 0, 0, 0, 664.45, 6068, 18664, 1.70%
1669874567, 0, 215, 408, 0, 0, 2.25%, 0, 0, 0, 600.00, 6126, 18786, 1.72%
1669874567, 0, 221, 413, 0, 0, 2.26%, 0, 0, 0, 917.22, 6161, 19028, 1.73%
1669874567, 0, 221, 414, 0, 0, 2.26%, 0, 0, 0, 653.33, 6210, 19175, 1.73%
1669874567, 0, 221, 414, 0, 0, 2.26%, 0, 0, 0, 616.67, 6266, 19304, 1.73%
1669874568, 0, 225, 414, 0, 0, 2.26%, 0, 0, 0, 736.67, 6317, 19474, 1.73%
1669874568, 0, 225, 415, 0, 0, 2.26%, 0, 0, 0, 666.67, 6376, 19615, 1.73%
1669874568, 0, 227, 415, 0, 0, 2.26%, 0, 0, 0, 701.00, 6428, 19774, 1.73%
1669874569, 0, 227, 416, 0, 0, 2.26%, 0, 0, 0, 653.33, 6486, 19912, 1.73%
1669874569, 0, 229, 416, 0, 0, 2.26%, 0, 0, 0, 610.56, 6535, 20048, 1.73%
1669874569, 0, 229, 417, 0, 0, 2.26%, 0, 0, 0, 766.67, 6589, 20224, 1.73%
1669874570, 0, 233, 417, 0, 0, 2.26%, 0, 0, 0, 623.33, 6643, 20357, 1.73%
1669874570, 0, 233, 420, 0, 0, 2.26%, 0, 0, 0, 750.00, 6695, 20530, 1.73%
1669874570, 0, 234, 421, 0, 0, 2.28%, 0, 0, 0, 748.34, 6749, 20702, 1.73%
1669874570, 0, 235, 421, 0, 0, 2.28%, 0, 0, 0, 669.97, 6803, 20851, 1.73%
1669874571, 0, 235, 421, 0, 0, 2.28%, 0, 0, 0, 660.00, 6863, 20989, 1.73%
1669874571, 0, 238, 422, 0, 0, 2.28%, 0, 0, 0, 680.00, 6919, 21137, 1.74%
1669874571, 0, 238, 422, 0, 0, 2.28%, 0, 0, 0, 635.76, 6981, 21267, 1.74%
1669874572, 0, 240, 422, 0, 0, 2.28%, 0, 0, 0, 613.33, 7045, 21387, 1.74%
1669874572, 0, 240, 422, 0, 0, 2.28%, 0, 0, 0, 675.50, 7106, 21530, 1.74%
1669874572, 0, 241, 422, 0, 0, 2.28%, 0, 0, 0, 617.94, 7169, 21653, 1.74%
1669874573, 0, 242, 423, 0, 0, 2.28%, 0, 0, 0, 680.00, 7225, 21801, 1.74%
1669874573, 0, 242, 424, 0, 0, 2.28%, 1, 0, 0, 696.67, 7279, 21956, 1.74%
1669874573, 0, 249, 428, 0, 0, 2.31%, 1, 0, 0, 719.47, 7334, 22119, 1.81%
1669874573, 0, 249, 429, 0, 0, 2.31%, 1, 0, 0, 750.00, 7391, 22287, 1.81%
1669874574, 0, 253, 429, 0, 0, 2.31%, 1, 0, 0, 773.33, 7448, 22462, 1.81%
1669874574, 0, 253, 429, 0, 0, 2.31%, 1, 0, 0, 662.25, 7511, 22599, 1.81%
1669874574, 0, 254, 431, 0, 0, 2.34%, 1, 0, 0, 647.06, 7576, 22732, 1.85%
1669874575, 0, 254, 431, 0, 0, 2.34%, 1, 0, 0, 698.68, 7640, 22879, 1.85%
1669874575, 0, 265, 432, 0, 0, 2.34%, 1, 0, 0, 1153.33, 7675, 23190, 1.85%
1669874575, 0, 265, 434, 0, 0, 2.34%, 1, 0, 0, 736.67, 7732, 23354, 1.85%
1669874576, 0, 267, 435, 0, 0, 2.34%, 1, 0, 0, 734.22, 7789, 23518, 1.85%
1669874576, 0, 267, 435, 0, 0, 2.34%, 1, 0, 0, 706.67, 7844, 23675, 1.85%
1669874576, 0, 269, 436, 0, 0, 2.34%, 1, 0, 0, 701.99, 7903, 23828, 1.85%
1669874576, 0, 271, 436, 0, 0, 2.34%, 1, 0, 0, 716.67, 7963, 23983, 1.85%
1669874577, 0, 271, 436, 0, 0, 2.34%, 1, 0, 0, 715.23, 8026, 24136, 1.85%
1669874577, 0, 275, 436, 0, 0, 2.34%, 1, 0, 0, 813.33, 8080, 24326, 1.85%
1669874577, 0, 278, 437, 0, 0, 2.34%, 1, 0, 0, 896.67, 8130, 24545, 1.85%
1669874578, 0, 282, 437, 0, 0, 2.34%, 1, 0, 0, 722.77, 8189, 24705, 1.85%
1669874578, 0, 282, 438, 0, 0, 2.34%, 1, 0, 0, 759.08, 8247, 24877, 1.85%
1669874578, 0, 283, 438, 0, 0, 2.34%, 1, 0, 0, 706.67, 8310, 25026, 1.85%
1669874579, 0, 283, 439, 0, 0, 2.34%, 1, 0, 0, 785.48, 8363, 25211, 1.85%
1669874579, 0, 289, 441, 0, 0, 2.34%, 1, 0, 0, 685.43, 8422, 25359, 1.85%
1669874579, 0, 289, 441, 0, 0, 2.34%, 1, 0, 0, 710.96, 8481, 25514, 1.85%
1669874579, 0, 295, 444, 0, 0, 2.35%, 1, 0, 0, 1003.31, 8521, 25777, 1.85%
1669874580, 0, 299, 445, 0, 0, 2.35%, 1, 0, 0, 763.33, 8571, 25956, 1.86%
1669874580, 0, 300, 445, 0, 0, 2.35%, 1, 0, 0, 686.67, 8628, 26105, 1.86%
1669874580, 0, 300, 445, 0, 0, 2.35%, 1, 0, 0, 703.33, 8686, 26258, 1.86%
1669874581, 0, 301, 445, 0, 0, 2.35%, 1, 0, 0, 536.67, 8730, 26375, 1.86%
1669874581, 0, 302, 445, 0, 0, 2.35%, 1, 0, 0, 890.37, 8776, 26597, 1.86%
1669874581, 0, 302, 446, 0, 0, 2.35%, 1, 0, 0, 647.84, 8833, 26735, 1.86%
1669874582, 0, 303, 447, 0, 0, 2.35%, 1, 0, 0, 646.67, 8894, 26868, 1.86%
1669874582, 0, 303, 449, 0, 0, 2.35%, 1, 0, 0, 623.33, 8954, 26995, 1.86%
1669874582, 0, 311, 450, 0, 0, 2.35%, 1, 0, 0, 826.67, 9000, 27197, 1.87%
1669874582, 0, 311, 451, 0, 0, 2.35%, 1, 0, 0, 693.33, 9053, 27352, 1.87%
1669874583, 0, 314, 456, 0, 0, 2.44%, 1, 0, 0, 706.67, 9101, 27516, 2.03%
1669874583, 0, 317, 456, 0, 0, 2.44%, 1, 0, 0, 731.79, 9152, 27686, 2.03%
1669874583, 0, 317, 456, 0, 0, 2.44%, 1, 0, 0, 622.52, 9207, 27819, 2.03%
1669874584, 0, 318, 457, 0, 0, 2.44%, 1, 0, 0, 710.00, 9257, 27982, 2.03%
1669874584, 0, 319, 458, 0, 0, 2.44%, 1, 0, 0, 674.42, 9310, 28132, 2.03%
1669874584, 0, 319, 458, 0, 0, 2.44%, 1, 0, 0, 599.35, 9369, 28257, 2.03%
1669874585, 0, 323, 459, 0, 0, 2.44%, 1, 0, 0, 768.21, 9419, 28439, 2.03%
1669874585, 0, 324, 459, 0, 0, 2.44%, 1, 0, 0, 750.83, 9470, 28614, 2.03%
1669874585, 0, 326, 460, 0, 0, 2.44%, 1, 0, 0, 695.36, 9526, 28768, 2.03%
1669874585, 0, 326, 460, 0, 0, 2.44%, 1, 0, 0, 646.67, 9584, 28904, 2.03%
1669874586, 0, 327, 460, 0, 0, 2.44%, 1, 0, 0, 743.33, 9636, 29075, 2.03%
1669874586, 0, 328, 460, 0, 0, 2.44%, 1, 0, 0, 676.67, 9692, 29222, 2.03%
1669874586, 0, 328, 460, 0, 0, 2.44%, 1, 0, 0, 610.00, 9751, 29346, 2.03%
1669874587, 0, 333, 460, 0, 0, 2.44%, 1, 0, 0, 795.38, 9797, 29541, 2.03%
1669874587, 0, 333, 460, 0, 0, 2.44%, 1, 0, 0, 646.67, 9848, 29684, 2.03%
1669874587, 0, 333, 460, 0, 0, 2.44%, 1, 0, 0, 445.18, 9878, 29788, 2.03%
1669874588, 0, 336, 460, 0, 0, 2.44%, 1, 0, 0, 651.16, 9934, 29928, 2.03%
1669874588, 0, 337, 461, 0, 0, 2.44%, 1, 0, 0, 746.67, 9987, 30099, 2.03%
1669874588, 0, 337, 462, 0, 0, 2.44%, 1, 0, 0, 654.49, 10046, 30237, 2.03%
1669874588, 0, 341, 464, 0, 0, 2.44%, 1, 0, 0, 693.33, 10098, 30393, 2.04%
1669874589, 0, 342, 465, 0, 0, 2.44%, 1, 0, 0, 655.63, 10154, 30535, 2.04%
1669874589, 0, 342, 466, 0, 0, 2.44%, 1, 0, 0, 586.67, 10202, 30663, 2.04%
1669874589, 0, 347, 466, 0, 0, 2.44%, 1, 0, 0, 719.47, 10256, 30827, 2.04%
1669874590, 0, 347, 466, 0, 0, 2.44%, 1, 0, 0, 640.00, 10317, 30958, 2.04%
1669874590, 0, 348, 467, 0, 0, 2.44%, 1, 0, 0, 656.67, 10375, 31097, 2.04%
1669874590, 0, 348, 467, 0, 0, 2.44%, 1, 0, 0, 740.00, 10426, 31268, 2.04%
1669874591, 0, 349, 467, 0, 0, 2.44%, 1, 0, 0, 651.16, 10486, 31404, 2.04%
1669874591, 0, 353, 468, 0, 0, 2.44%, 1, 0, 0, 696.67, 10543, 31556, 2.04%
1669874591, 0, 353, 468, 0, 0, 2.44%, 1, 0, 0, 846.67, 10585, 31768, 2.04%
1669874591, 0, 354, 469, 0, 0, 2.44%, 1, 0, 0, 657.89, 10637, 31916, 2.04%
1669874592, 0, 355, 470, 0, 0, 2.45%, 1, 0, 0, 746.71, 10682, 32098, 2.04%
1669874592, 0, 360, 470, 0, 0, 2.45%, 1, 0, 0, 676.67, 10736, 32247, 2.04%
1669874592, 0, 360, 472, 0, 0, 2.45%, 1, 0, 0, 695.36, 10787, 32406, 2.04%
1669874593, 0, 362, 474, 0, 0, 2.45%, 1, 0, 0, 714.29, 10842, 32566, 2.04%
1669874593, 0, 363, 474, 0, 0, 2.45%, 1, 0, 0, 640.26, 10904, 32698, 2.04%
1669874593, 0, 363, 475, 0, 0, 2.45%, 1, 0, 0, 640.00, 10963, 32831, 2.04%
1669874594, 0, 366, 475, 0, 0, 2.45%, 1, 0, 0, 684.39, 11018, 32982, 2.04%
1669874594, 0, 366, 475, 0, 0, 2.45%, 1, 0, 0, 660.00, 11079, 33119, 2.04%
1669874594, 0, 369, 476, 0, 0, 2.45%, 1, 0, 0, 632.45, 11140, 33249, 2.04%
1669874594, 0, 369, 476, 0, 0, 2.45%, 1, 0, 0, 656.67, 11200, 33386, 2.04%
1669874595, 0, 370, 476, 0, 0, 2.45%, 1, 0, 0, 697.67, 11259, 33537, 2.04%
1669874595, 0, 372, 476, 0, 0, 2.45%, 1, 0, 0, 960.26, 11298, 33788, 2.04%
1669874595, 0, 372, 478, 0, 0, 2.45%, 1, 0, 0, 830.00, 11336, 33999, 2.04%
1669874596, 0, 373, 479, 0, 0, 2.45%, 1, 0, 0, 643.33, 11385, 34143, 2.04%
1669874596, 0, 373, 480, 0, 0, 2.46%, 1, 0, 0, 720.93, 11433, 34312, 2.04%
1669874596, 0, 376, 480, 0, 0, 2.46%, 1, 0, 0, 656.67, 11490, 34452, 2.04%
1669874597, 0, 376, 480, 0, 0, 2.46%, 1, 0, 0, 646.86, 11546, 34592, 2.04%
1669874597, 0, 377, 480, 0, 0, 2.46%, 1, 0, 0, 737.54, 11592, 34768, 2.04%
1669874597, 0, 378, 480, 0, 0, 2.46%, 1, 0, 0, 846.67, 11637, 34977, 2.04%
1669874598, 0, 378, 480, 0, 0, 2.46%, 1, 0, 0, 705.30, 11693, 35134, 2.04%
1669874598, 0, 382, 483, 0, 0, 2.46%, 1, 0, 0, 670.00, 11748, 35280, 2.04%
1669874598, 0, 382, 484, 0, 0, 2.46%, 1, 0, 0, 596.03, 11805, 35403, 2.04%
1669874598, 0, 384, 487, 0, 0, 2.46%, 1, 0, 0, 703.33, 11854, 35565, 2.04%
1669874599, 0, 384, 487, 0, 0, 2.46%, 1, 0, 0, 683.33, 11908, 35716, 2.04%
1669874599, 0, 385, 488, 0, 0, 2.46%, 1, 0, 0, 566.67, 11963, 35831, 2.05%
1669874599, 0, 385, 488, 0, 0, 2.46%, 1, 0, 0, 647.84, 12014, 35975, 2.05%
1669874600, 0, 387, 489, 0, 0, 2.46%, 1, 0, 0, 774.83, 12061, 36162, 2.05%
1669874600, 0, 387, 489, 0, 0, 2.46%, 1, 0, 0, 745.03, 12112, 36336, 2.05%
1669874600, 0, 388, 489, 0, 0, 2.46%, 1, 0, 0, 676.67, 12168, 36483, 2.05%
1669874601, 0, 389, 489, 0, 0, 2.46%, 1, 0, 0, 679.87, 12225, 36632, 2.05%
1669874601, 0, 389, 491, 0, 0, 2.46%, 1, 0, 0, 803.99, 12272, 36827, 2.05%
1669874601, 0, 395, 491, 0, 0, 2.46%, 1, 0, 0, 847.18, 12319, 37035, 2.05%
1669874601, 0, 395, 492, 0, 0, 2.46%, 1, 0, 0, 694.35, 12376, 37187, 2.05%
1669874602, 0, 397, 492, 0, 0, 2.46%, 1, 0, 0, 622.52, 12431, 37320, 2.05%
1669874602, 0, 397, 493, 0, 0, 2.46%, 1, 0, 0, 836.67, 12470, 37532, 2.05%
1669874602, 0, 398, 494, 0, 0, 2.46%, 1, 0, 0, 702.97, 12523, 37692, 2.05%
1669874603, 0, 398, 494, 0, 0, 2.46%, 1, 0, 0, 561.46, 12588, 37796, 2.05%
1669874603, 0, 399, 494, 0, 0, 2.46%, 1, 0, 0, 396.04, 12626, 37878, 2.05%
1669874603, 0, 399, 495, 0, 0, 2.47%, 1, 0, 0, 721.85, 12673, 38049, 2.05%
1669874604, 0, 400, 495, 0, 0, 2.47%, 1, 0, 0, 730.00, 12722, 38219, 2.05%
1669874604, 0, 401, 495, 0, 0, 2.47%, 1, 0, 0, 620.00, 12775, 38352, 2.05%
1669874604, 0, 401, 496, 0, 0, 2.48%, 1, 0, 0, 771.52, 12825, 38535, 2.06%
1669874604, 0, 404, 496, 0, 0, 2.48%, 1, 0, 0, 854.30, 12872, 38746, 2.06%
1669874605, 0, 404, 496, 0, 0, 2.48%, 1, 0, 0, 751.66, 12922, 38923, 2.06%
